#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00001146|Asuec_chr_5:3261575..3266393#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001157|Asuec_chr_2:5470500..5475763#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001158|Asuec_chr_12:8606752..8612346#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001159|Asuec_chr_2:9992013..9996749#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_1:21054868..21060290#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_1:22132188..22137618#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_2:8033202..8038616#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_3:16384313..16394314#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_3:16388007..16393430#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_3:22422568..22427995#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001160|Asuec_chr_3:3174011..3179452#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001166|Asuec_chr_10:4637662..4649200#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_10:5485185..5496775#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_11:13951841..13963335#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_11:20036832..20048163#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_12:17810651..17822145#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_12:8923564..8935174#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_13:7951439..7963056#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_8:13288990..13300446#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_8:15528325..15539922#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_8:9046149..9057561#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_9:12739996..12751477#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001166|Asuec_chr_9:5061977..5073478#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001169|Asuec_chr_4:4165035..4171572#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001172|Asuec_chr_13:3914046..3918427#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00001183|Asuec_chr_3:17813475..17818612#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001184|Asuec_chr_4:549795..555059#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001189|Asuec_chr_6:14755061..14767852#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001190|Asuec_chr_6:21818321..21825951#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001194|Asuec_chr_10:2329060..2336284#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001194|Asuec_chr_10:6406707..6413908#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001194|Asuec_chr_13:5413736..5420947#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001194|Asuec_chr_6:6743804..6751040#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001194|Asuec_chr_8:12852030..12859263#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001194|Asuec_chr_9:13167449..13174701#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001194|Asuec_chr_9:6186224..6193455#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001196|Asuec_chr_4:15198982..15204026#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001200|Asuec_chr_13:3804932..3816628#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001201|Asuec_chr_10:14011614..14016891#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001202|Asuec_chr_5:8512330..8515746#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00001203|Asuec_chr_12:13331473..13334603#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina CHD|Reina
TE_00001204|Asuec_chr_4:11449882..11454761#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001205|Asuec_chr_9:60548..65235#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001214|Asuec_chr_8:16089470..16094156#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001224|Asuec_chr_10:2988694..2993461#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001227|Asuec_chr_6:12092138..12096757#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001230|Asuec_chr_1:12604620..12609312#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00001232|Asuec_chr_10:5344605..5351424#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001232|Asuec_chr_10:5445678..5452347#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001232|Asuec_chr_11:13173813..13180560#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001232|Asuec_chr_12:14346852..14353578#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001232|Asuec_chr_12:14745847..14752855#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001232|Asuec_chr_13:4670969..4677945#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001232|Asuec_chr_3:8572504..8578711#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001232|Asuec_chr_4:4145642..4152810#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001232|Asuec_chr_7:5575609..5582366#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001232|Asuec_chr_7:5604145..5611012#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001232|Asuec_chr_8:14006853..14013922#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001238|Asuec_chr_1:13718465..13723172#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001239|Asuec_chr_13:8851520..8856992#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001241|Asuec_chr_10:10355287..10360499#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_11:11291987..11298482#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_11:5216222..5221445#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_11:8606373..8611592#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_12:16089487..16094827#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_12:17257928..17263087#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_13:2199614..2204981#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_13:6642286..6647682#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_6:21507010..21512244#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_6:5051563..5056905#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_7:14055502..14060731#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_7:5432578..5437918#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_8:16273852..16279171#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_8:17497117..17500414#LTR/unknown	LTR	Copia	Bianca	no	+	RH|Bianca
TE_00001241|Asuec_chr_8:2287578..2292905#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_8:4268643..4274026#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_9:1702765..1707993#LTR/Copia	LTR	Copia	Bianca	no	+	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_9:3942474..3947916#LTR/Copia	LTR	Copia	Bianca	no	-	RT|Bianca RH|Bianca
TE_00001241|Asuec_chr_9:4119228..4123618#LTR/unknown	LTR	Copia	Bianca	no	+	RH|Bianca
TE_00001241|Asuec_chr_9:7070176..7074519#LTR/unknown	LTR	Copia	Bianca	no	+	RH|Bianca
TE_00001245|Asuec_chr_4:4348899..4352459#LTR/unknown	LTR	Copia	Bianca	no	-	RH|Bianca
TE_00001252|Asuec_chr_9:3611099..3614060#DNA/DTT	TIR	Tc1_Mariner	unknown	unknown	-	TPase|Tc1_Mariner
TE_00001257|Asuec_chr_12:9494966..9499632#LTR/Copia	LTR	Copia	Tork	no	-	PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001263|Asuec_chr_2:5028096..5032628#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001276|Asuec_chr_8:6391571..6393400#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001278|Asuec_chr_6:21068829..21073761#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_10:5740157..5745366#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_11:12201639..12207137#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_11:12242047..12248914#LTR/Copia	LTR	Copia	Ale	yes	?	GAG|Ale PROT|Ale CHDCR|CRM INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_11:12422348..12428135#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_11:12476733..12482235#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_11:13076948..13082752#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_11:13580182..13593927#LTR/unknown	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001280|Asuec_chr_12:14173871..14179498#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_12:14209500..14215016#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_12:14234916..14249111#LTR/unknown	LTR	Copia	Ale	no	?	INT|Ale RT|Ale RH|Ale PROT|Athila GAG|Athila
TE_00001280|Asuec_chr_12:14548448..14554060#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_13:4782138..4787943#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_13:5100200..5105714#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_6:15445517..15451135#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_6:15491066..15496580#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_7:5566395..5572174#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_8:13113809..13119586#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_8:14095675..14101480#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_8:14126061..14131864#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_9:4729871..4735680#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Asuec_chr_9:5162174..5173666#LTR/Copia	LTR	Copia	Ale	no	?	CHDCR|CRM PROT|Ale INT|Ale RT|Ale RH|Ale GAG|CRM
TE_00001280|Asuec_chr_9:5163091..5168737#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001288|Asuec_chr_2:18811838..18815269#LTR/Copia	LTR	Copia	Ale	no	?	RH|Ale GAG|Ale INT|Ale RT|Ale
TE_00001292|Asuec_chr_11:11799927..11808299#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand INT|Retand
TE_00001292|Asuec_chr_13:4149388..4158175#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand INT|Retand
TE_00001293|Asuec_chr_11:14110784..14115752#LTR/Gypsy	LTR	Gypsy	CRM	no	-	CHDCR|CRM GAG|CRM
TE_00001293|Asuec_chr_12:13966672..13971639#LTR/Gypsy	LTR	Gypsy	CRM	no	+	CHDCR|CRM GAG|CRM
TE_00001294|Asuec_chr_11:13548667..13552982#LTR/unknown	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00001302|Asuec_chr_1:24143224..24148178#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_1:3256544..3261498#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_1:8794934..8799891#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_10:10538298..10543254#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_11:19272213..19277159#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_12:18121570..18126504#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_2:1870591..1875546#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_3:12797848..12802805#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_3:7397663..7402620#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_4:6872469..6877424#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_5:22186832..22191807#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_5:2981223..2986174#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_6:11804358..11810275#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_6:4947572..4952527#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001302|Asuec_chr_9:10305701..10310655#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001307|Asuec_chr_3:14353883..14359096#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001309|Asuec_chr_6:18031185..18036045#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001310|Asuec_chr_12:3954151..3959383#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001313|Asuec_chr_3:23012828..23018395#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001317|Asuec_chr_13:2132349..2134614#LTR/Copia	LTR	Copia	Ale	no	-	RT|Ale RH|Ale
TE_00001317|Asuec_chr_5:25751177..25752944#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001320|Asuec_chr_7:11131383..11136459#LTR/Copia	LTR	Copia	Alesia	yes	+	GAG|Alesia PROT|Alesia INT|Alesia RT|Alesia RH|Alesia
TE_00001320|Asuec_chr_9:6089809..6094861#LTR/Copia	LTR	Copia	Alesia	yes	-	GAG|Alesia PROT|Alesia INT|Alesia RT|Alesia RH|Alesia
TE_00001321|Asuec_chr_12:17796505..17803398#LTR/Copia	LTR	Copia	Angela	no	+	PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001321|Asuec_chr_9:4325788..4332703#LTR/Copia	LTR	Copia	Angela	no	+	PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001329|Asuec_chr_4:3367001..3376856#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_1:14606298..14616953#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_2:2981905..2992572#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_2:3445889..3456502#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_2:3615184..3632136#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_4:3667070..3677584#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_4:3805895..3816614#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_4:4090143..4107008#LTR/Gypsy	LTR	Gypsy	CRM	no	?	GAG|Athila INT|CRM RH|CRM RT|CRM PROT|CRM CHDCR|CRM
TE_00001330|Asuec_chr_4:4091536..4102057#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_4:4236880..4247389#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001330|Asuec_chr_5:12003550..12014276#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001332|Asuec_chr_9:5088855..5097260#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001336|Asuec_chr_3:16784833..16790103#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001338|Asuec_chr_6:8341747..8346793#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001338|Asuec_chr_6:8341747..8346813#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001343|Asuec_chr_11:15811286..15813721#LTR/unknown	LTR	Gypsy	Reina	no	-	CHD|Reina
TE_00001343|Asuec_chr_12:12409957..12412931#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina CHD|Reina
TE_00001343|Asuec_chr_6:7132742..7135173#LTR/unknown	LTR	Gypsy	Reina	no	+	CHD|Reina
TE_00001347|Asuec_chr_6:5895411..5899095#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001349|Asuec_chr_1:13369819..13374613#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001350|Asuec_chr_2:1865673..1870298#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001356|Asuec_chr_11:12298646..12305007#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001356|Asuec_chr_3:12688377..12694790#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001356|Asuec_chr_4:2868799..2875190#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001356|Asuec_chr_8:14675521..14681898#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001356|Asuec_chr_9:1002718..1009095#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001357|Asuec_chr_6:18854071..18857826#LTR/Copia	LTR	Copia	Ivana	no	+	INT|Ivana
TE_00001359|Asuec_chr_1:16319477..16324448#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001359|Asuec_chr_3:19140344..19145315#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001359|Asuec_chr_6:3466290..3471261#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001362|Asuec_chr_12:6844482..6849370#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001362|Asuec_chr_2:10820103..10824991#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001368|Asuec_chr_10:4394960..4407199#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
