#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00002210|Iindi_chr_5:24762780..24777464#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002210|Iindi_chr_5:24766262..24773822#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002210|Iindi_chr_5:9488619..9496127#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002210|Iindi_chr_7:13397756..13405253#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002210|Iindi_chr_7:23859215..23866740#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002210|Iindi_chr_7:23859215..23866742#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002210|Iindi_chr_7:24077952..24086455#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002215|Iindi_chr_3:12966802..12968296#DNA/DTH	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00002228|Iindi_chr_6:25157768..25160470#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00002234|Iindi_chr_5:26461010..26466016#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002237|Iindi_chr_5:8179624..8183713#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002239|Iindi_chr_2:15257497..15264073#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002239|Iindi_chr_4:20272476..20278983#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002239|Iindi_chr_4:20864961..20871211#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002239|Iindi_chr_7:19340469..19346955#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002239|Iindi_chr_7:35424149..35430561#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002240|Iindi_chr_4:2692767..2694277#DNA/DTM	LTR	Copia	Tork	no	+	GAG|Tork
TE_00002240|Iindi_chr_4:33374964..33376473#DNA/DTM	LTR	Copia	Tork	no	+	GAG|Tork
TE_00002249|Iindi_chr_3:11516875..11523481#LTR/unknown	LTR	Gypsy	Tekay	no	+	CHD|Tekay
TE_00002251|Iindi_chr_2:13973051..13983483#LTR/Copia	LTR	Copia	Bianca	no	?	GAG|Bianca INT|Bianca PROT|Bianca RT|Bianca RH|Bianca
TE_00002251|Iindi_chr_3:9481333..9486950#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca RT|Bianca RH|Bianca
TE_00002251|Iindi_chr_4:31466511..31471958#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca RH|Bianca
TE_00002258|Iindi_chr_4:11287235..11292245#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002262|Iindi_chr_2:3447846..3436071#DNA/Helitron	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork INT|Tork
TE_00002263|Iindi_chr_6:15639276..15643168#DNA/DTM	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE
TE_00002264|Iindi_chr_2:13951906..13958784#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	INT|Tekay CHD|Tekay
TE_00002265|Iindi_chr_4:18338906..18342643#LTR/unknown	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00002280|Iindi_chr_6:33553955..33558604#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002283|Iindi_chr_4:11270485..11275253#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale RT|Ale RH|Ale
TE_00002283|Iindi_chr_4:15798846..15803621#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002283|Iindi_chr_5:14913117..14917898#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002284|Iindi_chr_1:23844453..23850625#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002284|Iindi_chr_2:12190718..12195849#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca
TE_00002288|Iindi_chr_7:9867056..9873044#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00002293|Iindi_chr_1:22190258..22196987#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002293|Iindi_chr_2:21264865..21271502#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002293|Iindi_chr_4:19442839..19451751#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002293|Iindi_chr_5:10178248..10184973#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002293|Iindi_chr_7:22432315..22442247#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002293|Iindi_chr_7:26162858..26169490#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002295|Iindi_chr_1:20212305..20205740#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE
TE_00002297|Iindi_chr_1:26084414..26091501#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_1:28112662..28119870#LTR/unknown	LTR	Gypsy	Retand	no	+	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_2:17610000..17617208#LTR/unknown	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_3:16699476..16706255#LTR/unknown	LTR	Gypsy	Retand	no	+	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_3:3281178..3288167#LTR/unknown	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_3:9600084..9606635#LTR/unknown	LTR	Gypsy	Retand	no	+	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_4:26674670..26681601#LTR/unknown	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_5:16219829..16226970#LTR/unknown	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_5:21487683..21494621#LTR/unknown	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_6:32483024..32489835#LTR/unknown	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_7:21562856..21569856#LTR/unknown	LTR	Gypsy	Retand	no	+	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_7:24141858..24148135#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_7:29809649..29816022#LTR/Copia	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002297|Iindi_chr_7:29872141..29878514#LTR/Copia	LTR	Gypsy	Retand	no	-	PROT|Retand GAG|Retand
TE_00002300|Iindi_chr_4:13882842..13887958#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002300|Iindi_chr_5:21954849..21959926#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002300|Iindi_chr_5:32300929..32306048#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002300|Iindi_chr_7:30657564..30663130#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002306|Iindi_chr_7:36688189..36695759#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002310|Iindi_chr_5:13011596..13017936#LTR/unknown	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00002314|Iindi_chr_1:35366693..35371619#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002316|Iindi_chr_5:1153666..1158436#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002319|Iindi_chr_3:16247477..16253189#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002319|Iindi_chr_5:4701080..4706817#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002319|Iindi_chr_7:8366203..8371948#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002320|Iindi_chr_2:21957913..21966948#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00002324|Iindi_chr_7:36317386..36323266#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_2:10427005..10432800#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_2:21715915..21721756#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_3:12131820..12137787#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_3:8070424..8076269#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_5:22959838..22965701#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_6:9411691..9417592#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002325|Iindi_chr_7:15009118..15015031#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002327|Iindi_chr_2:29646081..29652611#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	INT|Tekay CHD|Tekay
TE_00002328|Iindi_chr_3:13190106..13197301#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00002328|Iindi_chr_4:26427336..26434521#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00002334|Iindi_chr_2:19532980..19538686#LTR/unknown	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00002335|Iindi_chr_1:17699271..17704906#LTR/unknown	LTR	Gypsy	CRM	no	+	GAG|CRM CHDCR|CRM
TE_00002341|Iindi_chr_3:16591698..16594888#LTR/unknown	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00002350|Iindi_chr_3:15643803..15652429#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00002353|Iindi_chr_4:4390059..4394222#DNA/DTC	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002359|Iindi_chr_2:28058208..28061027#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00002360|Iindi_chr_7:33594631..33599549#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002363|Iindi_chr_2:7830109..7841553#LTR/Copia	LTR	Copia	Bianca	no	?	RH|Bianca RT|Bianca INT|Bianca PROT|Bianca CHDCR|CRM GAG|CRM
TE_00002363|Iindi_chr_5:21017018..21018685#LTR/unknown	LTR	Copia	Bianca	no	+	RH|Bianca
TE_00002363|Iindi_chr_6:2933415..2939159#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca PROT|Bianca INT|Bianca RH|Bianca
TE_00002363|Iindi_chr_7:17951384..17957613#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002364|Iindi_chr_4:2633075..2636963#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00002364|Iindi_chr_4:30352602..30357386#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00002364|Iindi_chr_6:16976242..16981189#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00002364|Iindi_chr_6:30970322..30974210#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002364|Iindi_chr_7:10779572..10784538#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00002364|Iindi_chr_7:18953600..18957486#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002366|Iindi_chr_4:25751600..25756811#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002372|Iindi_chr_2:15516551..15533056#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002377|Iindi_chr_2:22131599..22143478#LTR/Copia	LTR	Copia	Ale	no	?	GAG|Ivana RH|Ale RT|Ale INT|Ale PROT|Ale
TE_00002378|Iindi_chr_1:16928106..16933379#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca RT|Bianca RH|Bianca
TE_00002386|Iindi_chr_7:23588441..23591624#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00002390|Iindi_chr_4:820168..825117#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002399|Iindi_chr_4:27229359..27232807#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00002407|Iindi_chr_3:33047638..33053413#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002412|Iindi_chr_2:12210846..12216549#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00002413|Iindi_chr_3:17452825..17460353#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002413|Iindi_chr_6:24113926..24121661#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002413|Iindi_chr_6:25502386..25509893#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002420|Iindi_chr_5:26841527..26844378#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina PROT|Reina INT|Reina CHD|Reina
TE_00002423|Iindi_chr_1:16945051..16957111#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002423|Iindi_chr_4:15879628..15887042#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002424|Iindi_chr_5:26379282..26384023#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002426|Iindi_chr_1:22214822..22221737#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002426|Iindi_chr_2:13528647..13535709#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002426|Iindi_chr_4:11864767..11871704#LTR/Gypsy	LTR	Gypsy	CRM	no	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM
TE_00002426|Iindi_chr_4:17839286..17846278#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002426|Iindi_chr_4:26319744..26326781#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002426|Iindi_chr_5:12532572..12539623#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002426|Iindi_chr_5:12638890..12645941#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002426|Iindi_chr_7:18980577..18988671#LTR/Gypsy	LTR	Gypsy	CRM	no	-	PROT|CRM GAG|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002426|Iindi_chr_7:22197331..22204358#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002429|Iindi_chr_1:22048954..22055918#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002429|Iindi_chr_6:22949008..22956149#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002431|Iindi_chr_2:7726022..7730850#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002431|Iindi_chr_7:16162211..16166781#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002433|Iindi_chr_5:17721510..17726086#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002437|Iindi_chr_2:30578737..30584328#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002437|Iindi_chr_5:38016313..38021898#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002437|Iindi_chr_5:7426799..7432373#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002438|Iindi_chr_6:8385352..8388182#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002442|Iindi_chr_6:22007357..22013453#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002447|Iindi_chr_1:28629131..28635997#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002449|Iindi_chr_1:27244393..27249086#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002449|Iindi_chr_3:1505265..1509956#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002449|Iindi_chr_3:16066635..16072313#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002449|Iindi_chr_6:21753399..21758094#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002452|Iindi_chr_4:15328932..15333632#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002452|Iindi_chr_7:14104209..14109100#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002452|Iindi_chr_7:14451709..14456413#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002454|Iindi_chr_3:14646108..14658136#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002454|Iindi_chr_3:16640293..16650053#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002455|Iindi_chr_7:20039714..20052136#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002455|Iindi_chr_7:23133215..23145953#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002459|Iindi_chr_4:4000454..4005129#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002461|Iindi_chr_3:3949021..3952613#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00002462|Iindi_chr_2:15350636..15357544#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002462|Iindi_chr_4:18849725..18862788#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002462|Iindi_chr_4:18854647..18861566#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002462|Iindi_chr_5:14800898..14807761#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002462|Iindi_chr_5:5161789..5168688#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002462|Iindi_chr_7:18471193..18478074#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002467|Iindi_chr_7:14375500..14380273#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002468|Iindi_chr_1:34896532..34902757#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_3:33863097..33869320#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_3:3449743..3455993#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_5:18803641..18809895#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_5:25530436..25536664#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_6:13224152..13230394#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_6:2618429..2624656#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_6:2872340..2878586#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_6:30543777..30550003#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_6:32709696..32715951#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002468|Iindi_chr_7:13022366..13028614#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002472|Iindi_chr_4:16180207..16185832#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002472|Iindi_chr_5:17933820..17939798#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002472|Iindi_chr_6:18229914..18235990#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002472|Iindi_chr_7:22922669..22928607#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002473|Iindi_chr_4:29821032..29827675#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002480|Iindi_chr_6:24620250..24632216#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002482|Iindi_chr_1:10119163..10123617#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_2:18235692..18240398#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_2:21419245..21423959#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_3:11123083..11127410#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_3:18840376..18845646#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_4:26968659..26973374#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_5:18083015..18087729#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_5:4600686..4605383#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002482|Iindi_chr_7:13571872..13576586#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
