#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00000923|Dniva_chr_1:22475844..22481104#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000926|Dniva_chr_2:38953278..38962711#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand aRH|Retand INT|Retand
TE_00000927|Dniva_chr_3:5310393..5322088#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand RT|Retand RH|Retand INT|Retand
TE_00000928|Dniva_chr_1:16755317..16749221#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000929|Dniva_chr_4:5777108..5782323#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000931|Dniva_chr_4:31018722..31033429#DNA/Helitron	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000932|Dniva_chr_4:895729..900343#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000939|Dniva_chr_6:30788975..30791325#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000942|Dniva_chr_4:6654138..6662728#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000946|Dniva_chr_8:23862760..23867855#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000957|Dniva_chr_2:7214061..7219993#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000961|Dniva_chr_5:20468895..20473644#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000963|Dniva_chr_3:4891327..4898541#LTR/unknown	LTR	Copia	Bianca	no	+	PROT|Bianca
TE_00000966|Dniva_chr_6:15948743..15953514#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000967|Dniva_chr_6:34004396..34013368#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000975|Dniva_chr_6:11442315..11454032#LTR/Gypsy	LTR	Gypsy	Retand	no	?	GAG|Retand PROT|Retand RT|Retand INT|Retand RH|Retand
TE_00000987|Dniva_chr_6:7145315..7150969#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000993|Dniva_chr_8:13565442..13574990#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001001|Dniva_chr_8:28937515..28939806#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00001012|Dniva_chr_3:9329567..9343560#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001017|Dniva_chr_1:3319626..3324238#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001017|Dniva_chr_6:8534220..8538867#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001019|Dniva_chr_1:8859117..8867205#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand RH|Retand
TE_00001019|Dniva_chr_2:10559034..10567079#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001021|Dniva_chr_8:33938090..33942319#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001025|Dniva_chr_4:9089445..9101710#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001026|Dniva_chr_1:12880494..12884591#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00001029|Dniva_chr_2:29356820..29364913#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand INT|Retand
TE_00001031|Dniva_chr_8:11282218..11289231#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001032|Dniva_chr_2:23910144..23919629#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001033|Dniva_chr_3:7987212..7993223#LTR/Copia	LTR	Copia	TAR	no	+	RT|TAR RH|TAR
TE_00001035|Dniva_chr_1:17773196..17780871#LTR/Copia	LTR	Copia	Ale	no	-	RT|Ale RH|Ale
TE_00001043|Dniva_chr_1:4051706..4060120#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001043|Dniva_chr_4:27189420..27197809#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001044|Dniva_chr_8:29409884..29415112#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001048|Dniva_chr_2:5872085..5883718#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001048|Dniva_chr_2:7162201..7174008#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001048|Dniva_chr_7:28808334..28818166#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001048|Dniva_chr_8:15929993..15936342#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand RH|Retand
TE_00001048|Dniva_chr_8:33380580..33392442#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001054|Dniva_chr_8:2921703..2926198#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001063|Dniva_chr_2:33109825..33116645#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001064|Dniva_chr_3:27736210..27742493#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001064|Dniva_chr_5:612908..619195#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001064|Dniva_chr_8:10628727..10635080#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001071|Dniva_chr_6:25679274..25685574#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001071|Dniva_chr_7:28258934..28265279#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001071|Dniva_chr_8:112715..119824#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001083|Dniva_chr_1:24682716..24687880#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001083|Dniva_chr_2:13439478..13444465#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001084|Dniva_chr_2:36785860..36792952#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001084|Dniva_chr_5:15862948..15870463#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001084|Dniva_chr_5:21228560..21243180#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001084|Dniva_chr_5:21231328..21238654#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001084|Dniva_chr_6:33785065..33792583#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001084|Dniva_chr_7:1486449..1493761#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00001092|Dniva_chr_4:22358255..22377762#DNA/Helitron	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001095|Dniva_chr_7:9158566..9164921#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00001096|Dniva_chr_2:24512897..24517231#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001096|Dniva_chr_3:23881662..23885990#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001097|Dniva_chr_6:33851663..33863382#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001100|Dniva_chr_8:16951439..16959379#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001101|Dniva_chr_2:18595311..18599041#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001104|Dniva_chr_1:2574168..2578971#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001114|Dniva_chr_7:207149..211656#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001115|Dniva_chr_1:23198191..23202245#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001115|Dniva_chr_2:32642412..32646572#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001115|Dniva_chr_3:10911365..10915368#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001115|Dniva_chr_5:2077883..2082012#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001115|Dniva_chr_7:19250527..19254275#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001121|Dniva_chr_3:22104062..22111367#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay RT|Tekay
TE_00001122|Dniva_chr_2:30147455..30159273#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001123|Dniva_chr_3:10008070..10016139#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001132|Dniva_chr_7:12317628..12322539#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001135|Dniva_chr_1:12013291..12019776#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001138|Dniva_chr_3:18418340..18429225#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001139|Dniva_chr_1:4995183..4997688#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM
TE_00001146|Dniva_chr_4:18019373..18030034#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001147|Dniva_chr_4:7348072..7353102#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00001153|Dniva_chr_5:11223022..11228527#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001156|Dniva_chr_1:4643250..4655493#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001161|Dniva_chr_4:32712682..32724973#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001161|Dniva_chr_6:30840861..30852719#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001162|Dniva_chr_4:9934196..9938844#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001165|Dniva_chr_7:12525659..12532786#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001169|Dniva_chr_1:15388006..15394334#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001173|Dniva_chr_4:26980174..26985062#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001177|Dniva_chr_2:23673307..23679783#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001177|Dniva_chr_4:14957455..14966145#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001177|Dniva_chr_7:20245843..20252336#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001186|Dniva_chr_2:14105567..14109549#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001186|Dniva_chr_2:8825277..8829610#LTR/unknown	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001186|Dniva_chr_3:15970109..15974153#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001186|Dniva_chr_5:24503442..24507580#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001186|Dniva_chr_6:15896042..15900116#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001186|Dniva_chr_7:19322394..19326381#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001186|Dniva_chr_8:11630274..11634236#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001193|Dniva_chr_4:16889085..16895550#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001199|Dniva_chr_3:26000689..26012632#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001201|Dniva_chr_2:6047590..6050525#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00001209|Dniva_chr_6:7345732..7348765#LTR/Copia	LTR	Copia	Ivana	no	+	RT|Ivana RH|Ivana
TE_00001210|Dniva_chr_5:22216369..22227546#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001210|Dniva_chr_8:24251010..24260311#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand INT|Retand
TE_00001214|Dniva_chr_4:23340236..23348606#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand INT|Retand
TE_00001228|Dniva_chr_6:13443361..13457557#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand INT|Retand
TE_00001230|Dniva_chr_6:24290380..24298019#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001232|Dniva_chr_2:20322925..20325095#LTR/unknown	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00001241|Dniva_chr_5:16732894..16740245#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00001248|Dniva_chr_5:9675418..9680518#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001256|Dniva_chr_4:24392208..24394092#LTR/Gypsy	LTR	Gypsy	CRM	no	-	INT|CRM
TE_00001257|Dniva_chr_2:39133731..39138903#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001257|Dniva_chr_4:19351712..19356885#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001258|Dniva_chr_1:18499063..18503580#LTR/unknown	LTR	Gypsy	CRM	no	-	PROT|CRM CHDCR|CRM
TE_00001258|Dniva_chr_1:21787794..21792212#LTR/Gypsy	LTR	Gypsy	CRM	no	-	PROT|CRM CHDCR|CRM
TE_00001259|Dniva_chr_8:8555529..8561935#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001263|Dniva_chr_4:26341513..26348223#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001269|Dniva_chr_6:12422419..12434935#DNA/Helitron	LTR	Gypsy	Tekay	no	+	RT|Tekay CHD|Tekay
TE_00001269|Dniva_chr_8:13069879..13077629#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001270|Dniva_chr_7:12682309..12691334#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001279|Dniva_chr_3:13323290..13335741#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00001281|Dniva_chr_4:31498588..31503441#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001288|Dniva_chr_7:23016577..23021615#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001297|Dniva_chr_5:15560489..15567529#LTR/unknown	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001303|Dniva_chr_7:16446965..16458169#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001304|Dniva_chr_8:22375960..22382709#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001305|Dniva_chr_1:15611337..15618119#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001309|Dniva_chr_3:10500118..10488229#DNA/Helitron	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00001309|Dniva_chr_3:14744351..14726631#DNA/Helitron	LTR	Gypsy	CRM	no	+	INT|CRM CHDCR|CRM GAG|CRM RT|Ale RH|Ale PROT|CRM
TE_00001313|Dniva_chr_3:23301484..23308368#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001313|Dniva_chr_6:1230465..1237398#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001313|Dniva_chr_6:20458343..20465120#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001319|Dniva_chr_1:23699231..23707236#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001319|Dniva_chr_8:22497979..22506003#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001331|Dniva_chr_1:16066202..16077252#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00001334|Dniva_chr_2:38469363..38482993#LTR/Gypsy	LTR	Gypsy	Tekay	no	?	PROT|Athila RT|Tekay RH|Tekay INT|Tekay CHD|Tekay GAG|Athila
TE_00001340|Dniva_chr_3:9664094..9670792#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001343|Dniva_chr_1:1310972..1317423#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001343|Dniva_chr_3:29040028..29046258#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001346|Dniva_chr_2:11656739..11662112#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001346|Dniva_chr_2:17177808..17183038#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001346|Dniva_chr_4:11486730..11491313#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork PROT|Tork INT|Tork RT|Tork
TE_00001346|Dniva_chr_5:5127859..5133125#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001346|Dniva_chr_5:53625..58843#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001346|Dniva_chr_8:32736329..32741648#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001352|Dniva_chr_7:12985348..12992689#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001355|Dniva_chr_7:12140890..12145109#LTR/Copia	LTR	Copia	Ale	no	+	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001363|Dniva_chr_3:14710724..14713184#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001365|Dniva_chr_1:17214048..17220249#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_1:20983288..20992291#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_2:14092386..14100392#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_2:27619935..27632757#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_2:28182751..28189459#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_2:28195099..28203056#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_2:41250952..41259045#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_4:16874557..16882560#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_6:20118267..20129769#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay RH|Tekay PROT|Tekay RT|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_6:32817402..32825327#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_7:19783618..19791618#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_7:25234527..25242341#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001365|Dniva_chr_8:17415943..17423903#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001368|Dniva_chr_1:8030849..8036198#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001369|Dniva_chr_8:18962919..18968395#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001371|Dniva_chr_8:35081640..35088573#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00001372|Dniva_chr_1:5627458..5632528#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001378|Dniva_chr_4:24238487..24246235#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay INT|Tekay
TE_00001378|Dniva_chr_6:14488881..14502745#LTR/unknown	LTR	Copia	Angela	no	-	PROT|Angela GAG|Tekay INT|Tekay RT|Angela
TE_00001380|Dniva_chr_5:14095523..14099338#DNA/hAT	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00001388|Dniva_chr_1:24309170..24321190#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001398|Dniva_chr_3:23407020..23411820#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001399|Dniva_chr_4:25246784..25253455#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001401|Dniva_chr_1:11170414..11175009#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM CHDCR|CRM
TE_00001402|Dniva_chr_2:25067740..25075639#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001403|Dniva_chr_6:6720030..6726308#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00001405|Dniva_chr_2:20276107..20280974#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001405|Dniva_chr_6:31620453..31625388#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001405|Dniva_chr_6:31620645..31625196#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001406|Dniva_chr_3:7012249..7020691#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001413|Dniva_chr_8:1318776..1323662#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
