#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00000877|Echei_chr_8:6963173..6968163#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00000877|Echei_chr_8:6969449..6974355#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00000884|Echei_chr_1:5734432..5742097#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000884|Echei_chr_2:11482446..11489575#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila
TE_00000884|Echei_chr_2:11510307..11517436#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila
TE_00000884|Echei_chr_3:6711816..6724000#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000886|Echei_chr_4:8992657..8998094#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000888|Echei_chr_4:8333240..8338071#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000888|Echei_chr_7:16993366..16998187#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000888|Echei_chr_7:16993384..16998177#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000890|Echei_chr_5:21160504..21163545#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00000891|Echei_chr_7:4940835..4948368#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00000894|Echei_chr_8:3523154..3528129#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000895|Echei_chr_1:12345521..12351558#LTR/Copia	LTR	Copia	Bianca	no	+	PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_1:24332485..24338604#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca PROT|Bianca INT|Bianca RH|Bianca
TE_00000895|Echei_chr_1:3048502..3054653#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_1:9762348..9768420#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca PROT|Bianca INT|Bianca RH|Bianca
TE_00000895|Echei_chr_2:21230530..21236674#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_3:12717699..12723992#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_4:8248865..8255010#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_5:17528388..17534853#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_7:3369967..3376235#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000895|Echei_chr_8:5882568..5888718#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00000898|Echei_chr_2:6923194..6931908#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000898|Echei_chr_2:7106045..7114841#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000898|Echei_chr_7:8306498..8315363#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000901|Echei_chr_1:6699655..6706537#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000908|Echei_chr_1:7770589..7779367#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000908|Echei_chr_4:14926493..14942371#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000908|Echei_chr_5:15019700..15027553#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00000909|Echei_chr_4:8474405..8479293#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000911|Echei_chr_1:10925052..10932257#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000911|Echei_chr_1:17944223..17951428#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000911|Echei_chr_1:6712850..6720107#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000911|Echei_chr_6:3984585..3991648#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000911|Echei_chr_7:4955431..4961862#LTR/Copia	LTR	Copia	TAR	no	-	PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000911|Echei_chr_8:6230991..6238241#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000913|Echei_chr_7:9183682..9180193#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000917|Echei_chr_1:16463483..16468461#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000917|Echei_chr_5:19587154..19592114#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000924|Echei_chr_5:1742569..1756512#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale GAG|Ale PROT|Ale INT|Ale
TE_00000925|Echei_chr_3:2228842..2233859#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000925|Echei_chr_3:2228855..2233841#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000925|Echei_chr_4:18631224..18636249#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000925|Echei_chr_5:2165788..2170718#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000927|Echei_chr_8:2046751..2049480#DNA/DTM	LINE	unknown	unknown	unknown	-	ENDO|LINE
TE_00000928|Echei_chr_7:7379882..7384021#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000933|Echei_chr_3:5436634..5441352#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000935|Echei_chr_1:10238360..10245820#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_1:10348859..10356234#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_1:9897350..9904826#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_2:3151817..3159255#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_2:5035852..5044098#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_2:6886730..6894124#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_3:10419331..10426760#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:10033329..10040758#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:12733027..12740451#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:12943200..12950635#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:13633176..13640602#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:13651305..13658783#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:14126696..14134126#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:14290056..14306955#LTR/unknown	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000935|Echei_chr_4:14297054..14304425#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:14534422..14549605#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:14539449..14546880#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:14616110..14623534#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:14711509..14724260#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:17215749..17223231#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_4:9103709..9111127#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_5:13871235..13878744#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_6:5715751..5723183#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_6:9417685..9425106#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_7:7699195..7706644#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_7:9300985..9308336#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_8:3708071..3715069#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000935|Echei_chr_8:6762915..6770376#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00000937|Echei_chr_3:4344477..4349128#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000937|Echei_chr_5:12667387..12672015#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000952|Echei_chr_6:16948077..16952727#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000956|Echei_chr_4:14577606..14586339#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000956|Echei_chr_6:4054169..4061041#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000963|Echei_chr_3:4898457..4904062#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000963|Echei_chr_4:20162332..20167920#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000963|Echei_chr_5:19067237..19073309#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000964|Echei_chr_4:13787765..13796947#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000968|Echei_chr_3:2245112..2256600#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000969|Echei_chr_3:13177466..13183259#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE RH|SIRE
TE_00000969|Echei_chr_3:6573078..6578755#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE RH|SIRE
TE_00000969|Echei_chr_5:17864791..17870501#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE RH|SIRE
TE_00000970|Echei_chr_1:25573373..25578176#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000970|Echei_chr_3:12375528..12380332#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000970|Echei_chr_3:13800082..13804886#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000970|Echei_chr_4:4467917..4472720#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000972|Echei_chr_8:9183998..9188560#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000974|Echei_chr_8:1991778..1994522#LTR/Copia	LTR	Copia	Ale	no	-	INT|Ale RT|Ale RH|Ale
TE_00000977|Echei_chr_7:14724177..14728720#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000978|Echei_chr_8:8468822..8474153#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000982|Echei_chr_4:17168604..17174832#LTR/unknown	LTR	Copia	Bianca	no	+	PROT|Bianca
TE_00000983|Echei_chr_4:17108725..17113951#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000983|Echei_chr_6:10089961..10095164#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000993|Echei_chr_1:6869930..6882102#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_3:4427932..4439921#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_3:4446393..4458796#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_4:16839546..16851648#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_4:20639977..20652070#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_6:5548987..5561070#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_7:6287495..6299604#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000993|Echei_chr_7:879617..891786#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000999|Echei_chr_1:16118548..16123755#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001006|Echei_chr_2:6196682..6203131#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001006|Echei_chr_7:6228496..6235111#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001006|Echei_chr_8:1807525..1814095#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001006|Echei_chr_8:4693096..4707645#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001007|Echei_chr_2:17461065..17465692#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001011|Echei_chr_3:4395599..4400364#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001015|Echei_chr_1:10855919..10863154#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE RT|SIRE RH|SIRE
TE_00001015|Echei_chr_4:7462354..7469680#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE RT|SIRE RH|SIRE
TE_00001015|Echei_chr_6:1561979..1569305#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE RT|SIRE RH|SIRE
TE_00001015|Echei_chr_8:2838655..2845978#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE RT|SIRE RH|SIRE
TE_00001018|Echei_chr_2:4303756..4309719#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001020|Echei_chr_7:8429384..8434836#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001027|Echei_chr_5:11403826..11418549#LTR/Copia	LTR	Copia	SIRE	no	?	RH|SIRE RT|SIRE PROT|Athila GAG|Athila
TE_00001028|Echei_chr_4:20171963..20181281#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001029|Echei_chr_8:7166058..7170383#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00001030|Echei_chr_4:15930237..15935152#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001030|Echei_chr_7:1814747..1819662#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001031|Echei_chr_1:6825942..6832887#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila GAG|Athila
TE_00001033|Echei_chr_1:9459862..9464703#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001033|Echei_chr_3:1876070..1880911#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001033|Echei_chr_3:688935..693759#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001033|Echei_chr_8:9202040..9206865#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001034|Echei_chr_3:5872844..5880491#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001034|Echei_chr_3:5881256..5889115#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001034|Echei_chr_3:6980816..6988663#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001034|Echei_chr_4:13677197..13684747#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001034|Echei_chr_4:16794368..16802205#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001034|Echei_chr_5:12313069..12328722#LTR/Gypsy	LTR	Gypsy	Tekay	no	?	CHD|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay GAG|Athila
TE_00001042|Echei_chr_4:14021483..14029491#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001043|Echei_chr_8:10943865..10950493#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001044|Echei_chr_7:611230..616183#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001051|Echei_chr_8:2726664..2731266#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001055|Echei_chr_3:6605643..6613983#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001058|Echei_chr_1:12898339..12902596#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001058|Echei_chr_1:12898350..12902586#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001065|Echei_chr_5:13829952..13835512#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001065|Echei_chr_5:19730883..19737229#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001070|Echei_chr_4:18847675..18853925#LTR/Copia	LTR	Copia	Bianca	no	-	PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001070|Echei_chr_6:6971481..6977453#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001072|Echei_chr_2:14816503..14821449#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001073|Echei_chr_2:9296530..9300229#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00001074|Echei_chr_1:21723180..21729060#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_2:6766105..6771956#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_3:8473195..8479091#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_4:11814667..11827113#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Athila PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_4:11819502..11825388#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_5:13446878..13452757#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_5:13458581..13464478#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_6:7324998..7330879#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_6:7335099..7340979#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001074|Echei_chr_6:7368777..7374658#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001075|Echei_chr_3:7522125..7539201#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00001076|Echei_chr_4:12844812..12850367#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001076|Echei_chr_4:14166296..14170607#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale INT|Ale RT|Ale
TE_00001077|Echei_chr_2:22290405..22295217#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001080|Echei_chr_6:4971733..4974581#DNA/DTA	LINE	unknown	unknown	unknown	+	ENDO|LINE
TE_00001085|Echei_chr_5:14351865..14363080#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001088|Echei_chr_1:1942258..1950493#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_2:4063496..4071761#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_2:8668355..8676655#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_3:4200722..4208951#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_4:13260438..13269607#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_4:16781128..16789381#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
